text,label,source,type
Peux-tu m'expliquer ce que prévoit l'Acte uniforme sur : 6.– les opérations d’émission de nouveaux titres de capital avec droit préférentiel de souscription,droit_commercial,"Code Bleu OHADA, art. 822-10",query_variant
Les dispositions des articles 822-7 à 822-10-6 ci-dessus sont applicables aussi longtemps qu’il existe des droits attachés à chacun des éléments des valeurs mobilières mentionnées à ces articles.,droit_commercial,"Code Bleu OHADA, art. 822-11",article
J'ai une question de droit des affaires OHADA sur : les dispositions des articles 822-7 à 822-10-6 ci-dessus sont applicables aussi longtemps qu’il existe,droit_commercial,"Code Bleu OHADA, art. 822-11",query_variant
"Sauf stipulations contraires du contrat d’émission et hors le cas de dissolution anticipée ne résultant pas d’une fusion ou d’une scission, la société ne peut imposer aux titulaires de valeurs mobilières donnant accès à son capital le rachat ou le remboursement de leurs droits. Toute délibération contraire est nulle.",droit_commercial,"Code Bleu OHADA, art. 822-13",article
"En droit commercial OHADA, que se passe-t-il quand sauf stipulations contraires du contrat d’émission et hors le cas de dissolution anticipée ne",droit_commercial,"Code Bleu OHADA, art. 822-13",query_variant
"Lorsqu’une procédure de redressement judiciaire est ouverte à l’égard d’une société émettrice de valeurs mobilières donnant accès au capital dans les conditions de l’article 822 ci-dessus, le délai prévu pour l’exercice du droit à attribution d’une quote-part de capital social est ouvert dès le jugement d’ouverture.",creation_entreprise,"Code Bleu OHADA, art. 822-15",article
J'ai une question de droit des affaires OHADA sur : lorsqu’une procédure de redressement judiciaire est ouverte à l’égard d’une société émettrice de valeurs,creation_entreprise,"Code Bleu OHADA, art. 822-15",query_variant
"Lorsque le titulaire d’une valeur mobilière donnant accès au capital n’a pas droit à un nombre entier de titres, la fraction formant rompu fait l’objet d’un versement en espèces, ce versement étant égal au produit de la fraction d’action formant rompu par la valeur de l’action.",droit_commercial,"Code Bleu OHADA, art. 822-17",article
Quelles sont les règles applicables en matière de : lorsque le titulaire d’une valeur mobilière donnant accès au capital n’a pas droit à,droit_commercial,"Code Bleu OHADA, art. 822-17",query_variant
Les droits attachés aux titres donnant accès au capital qui ont été utilisés ou qui ont été acquis par la société émettrice ou par la société appelée à émettre de nouveaux titres de capital sont annulés par la société émettrice.,droit_commercial,"Code Bleu OHADA, art. 822-19",article
Quelles sont les règles applicables en matière de : les droits attachés aux titres donnant accès au capital qui ont été utilisés ou,droit_commercial,"Code Bleu OHADA, art. 822-19",query_variant
"Les titulaires des valeurs mobilières donnant accès au capital disposent, auprès de la société émettrice des titres qu’ils ont vocation à recevoir, d’un droit de communication des documents sociaux transmis par la société aux actionnaires ou mis à leur disposition. Lorsque les droits à l’attribution d’une quote-part du capital social sont incorporés ou attachés à des obligations, le droit de communication est exercé par les représentants de la masse des obligataires, conformément aux articles 791 et 797 ci-dessus. Après détachement de ces droits du titre d’origine, le droit de communication es",creation_entreprise,"Code Bleu OHADA, art. 822-20",article
"Peux-tu m'expliquer ce que prévoit l'Acte uniforme sur : les titulaires des valeurs mobilières donnant accès au capital disposent, auprès de la société",creation_entreprise,"Code Bleu OHADA, art. 822-20",query_variant
"Dans la mesure où elles sont compatibles avec les dispositions particulières prévues par le présent chapitre, les dispositions des articles 765 à 773-1 ci-dessus sont applicables aux valeurs mobilières donnant accès au capital DISPOSITIONS SPECIFIQUES AUX SOCIETES ANONYMES FAISANT APPEL PUBLIC A L’EPARGNE",droit_commercial,"Code Bleu OHADA, art. 822-21",article
"En droit commercial OHADA, que se passe-t-il quand dans la mesure où elles sont compatibles avec les dispositions particulières prévues par le",droit_commercial,"Code Bleu OHADA, art. 822-21",query_variant
"Sans préjudice des dispositions pouvant régir la bourse des valeurs et l’admission des valeurs mobilières à cette bourse, les sociétés constituées ou en cours de formation faisant appel public à l’épargne par émission de titres sont à la fois régies par les règles générales gouvernant la société anonyme et les dispositions particulières du présent titre. Les dispositions du présent titre prévalent sur les dispositions générales gouvernant la forme de la société anonyme en cas d’incompatibilité entre ces deux corps de règles.",droit_commercial,"Code Bleu OHADA, art. 823",article
J'ai une question de droit des affaires OHADA sur : sans préjudice des dispositions pouvant régir la bourse des valeurs et l’admission des valeurs,droit_commercial,"Code Bleu OHADA, art. 823",query_variant
"Le capital minimum de la société dont les titres sont inscrits à la bourse des valeurs d’un ou plusieurs États parties ou faisant publiquement appel à l’épargne pour le placement de leurs titres dans un ou plusieurs États parties est de cent millions (100.000.000) de francs CFA. Le capital social ne peut être inférieur au montant prévu à l’alinéa précédent, à moins que la société ne se transforme en société d’une autre forme. En cas d’inobservation des dispositions du présent article, tout intéressé peut demander en justice la dissolution de la société. Cette dissolution ne peut être prononcée",creation_entreprise,"Code Bleu OHADA, art. 824",article
Que dit le droit OHADA concernant : le capital minimum de la société dont les titres sont inscrits à la bourse,creation_entreprise,"Code Bleu OHADA, art. 824",query_variant
"Les fondateurs publient avant le début des opérations de souscription des actions une notice dans les journaux habilités à recevoir les annonces légales de l’État partie du siège social et, le cas échéant, des États parties dont l’épargne est sollicitée.",creation_entreprise,"Code Bleu OHADA, art. 825",article
Que dit le droit OHADA concernant : les fondateurs publient avant le début des opérations de souscription des actions une notice,creation_entreprise,"Code Bleu OHADA, art. 825",query_variant
"Pour l’information du public sur l’émission d’actions projetée, sont établies des circulaires qui reproduisent les énonciations de la notice prévue à l’article 826 ci-dessus. Les circulaires contiennent la mention de l’insertion de la notice dans les journaux habilités à recevoir les annonces légales où ladite notice a été publiée. Ils font référence au numéro de publication de celle-ci dans ces journaux. Les circulaires doivent, en outre, exposer les projets des fondateurs quant à l’emploi des fonds provenant de la libération des actions souscrites. 12. Les affiches et les annonces dans les j",droit_commercial,"Code Bleu OHADA, art. 827",article
"Peux-tu m'expliquer ce que prévoit l'Acte uniforme sur : pour l’information du public sur l’émission d’actions projetée, sont établies des circulaires qui reproduisent",droit_commercial,"Code Bleu OHADA, art. 827",query_variant
"Le projet de statuts est établi et signé par un ou plusieurs fondateurs, qui déposent un exemplaire au greffe de la juridiction compétente du lieu du siège social ou de l’organe compétent dans l’Etat Partie. Aucune souscription ne peut être reçue si les formalités relatives à la notice et au projet de statuts n’ont pas été observées. Les personnes déchues du droit d’administrer ou de gérer une société ou auxquelles l’exercice de ces fonctions est interdit ne peuvent être fondateurs.",creation_entreprise,"Code Bleu OHADA, art. 827-1",article
